agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,4,6,0,100.0,134.495428184893,0.7414201124259838,0.49891859723581194,105.84828521568794,0.9449542818489298,500.0,667.6717428131994,False,False,healthy,1
33,4,7,1,100.0,134.94387125894644,0.7398164585343853,0.4969229228468687,105.8231526248758,0.9494387125894644,600.0,802.615614072146,False,False,healthy,1
33,4,8,2,50.0,67.70212097232631,0.7382020634677928,0.4949352311554812,52.89884391672878,0.954042419446526,650.0,870.3177350444722,False,False,healthy,1
33,4,9,1,-200.0,-350.67769701597047,0.7365447289992506,0.4929554902308593,-209.44723233457339,0.9464925917063343,450.0,519.6400380285017,False,False,healthy,1
33,4,10,1,100.0,135.10277970168045,0.7392626669857196,0.49098366826993584,110.00000000000001,0.9510277970168045,550.0,654.7428177301822,False,False,healthy,1
33,4,11,0,100.0,135.53735951243166,0.7376299930739503,0.4890197335968561,110.00000000000001,0.9553735951243167,650.0,790.2801772426138,False,False,healthy,1
33,4,12,3,-200.0,-338.9852832755818,0.7360655057552459,0.48706365466246865,-220.00000000000003,0.9478409008009003,450.0,451.294893967032,False,False,healthy,1
33,4,13,2,50.0,67.62341131399671,0.7387772757116758,0.48511540004381876,55.00000000000001,0.9524682262799342,500.0,518.9183052810288,False,True,healthy,1
33,4,14,0,100.0,135.6821652052504,0.7371114385392236,0.48317493844364345,110.00000000000001,0.9568216520525041,600.0,654.6004704862792,False,False,healthy,1
33,4,15,0,100.0,136.14174893224194,0.7355442052610985,0.4812422386898689,110.00000000000001,0.9614174893224192,700.0,790.7422194185211,True,False,healthy,1
33,4,16,1,100.0,136.57902703619763,0.733889703843929,0.4793172697351094,110.00000000000001,0.9657902703619764,800.0,927.3212464547188,False,False,healthy,1
33,4,17,2,50.0,68.51395538574234,0.7323155026696885,0.47740000065616894,55.00000000000001,0.9702791077148466,850.0,995.8352018404611,False,False,healthy,1
33,4,18,1,100.0,137.47486476207374,0.7306995212226552,0.47549040065354425,110.00000000000001,0.9747486476207373,950.0,1133.3100666025348,False,False,healthy,1
33,4,19,1,100.0,137.88601120299074,0.7290904868565345,0.47358843905093007,110.00000000000001,0.9788601120299074,1050.0,1271.1960778055254,True,False,healthy,1
33,4,20,0,100.0,138.32290120146823,0.7276103596692334,0.47169408529472634,110.00000000000001,0.9832290120146822,1150.0,1409.5189790069937,False,False,healthy,1
33,5,1,3,50.0,67.73072662556578,0.738,0.46980730895354744,46.7354457964935,0.9546145325113158,50.0,67.73072662556578,,,healthy,1
33,5,2,3,50.0,67.94830703940629,0.7363387682959263,0.46792807971773326,46.49143916214927,0.9589661407881258,100.0,135.67903366497205,True,False,healthy,1
33,5,3,1,100.0,136.34509078936446,0.7347721893162746,0.4660563673988623,107.79005303411695,0.9634509078936446,200.0,272.0241244543365,False,False,healthy,1
