agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
49,1,5,1,-200.0,-272.6705447538709,0.49086873352726107,0.24875249750124975,-72.00000000000001,0.9385324964307521,-200.0,-352.47198171345235,True,False,overactive,4
49,1,6,0,100.0,109.53872050669685,0.4947522008566194,0.2485037450037485,36.00000000000001,0.990774410133937,-100.0,-242.9332612067555,False,True,overactive,4
49,1,7,3,50.0,56.00202487004675,0.482214141567855,0.24825524125874476,18.000000000000004,1.04008099480187,-50.0,-186.93123633670876,False,False,overactive,4
49,1,8,1,100.0,114.44982117789988,0.4703805612475511,0.24800698601748603,36.00000000000001,1.0889964235579979,50.0,-72.48141515880889,False,False,overactive,4
49,1,9,3,50.0,58.41532702106112,0.4586408583460804,0.24775897903146854,18.000000000000004,1.1366130808424448,100.0,-14.06608813774777,False,False,overactive,4
49,1,10,2,-200.0,-234.9476388974359,0.4472128605978132,0.24751122005243706,-72.00000000000001,1.115181691331517,-100.0,-249.01372703518365,False,False,overactive,4
49,1,11,2,50.0,59.04230204441772,0.4523563940804358,0.24726370883238463,18.000000000000004,1.1616920817767087,-50.0,-189.97142499076594,False,False,overactive,4
49,1,12,1,100.0,120.0,0.44119390037358985,0.24701644512355225,36.00000000000001,1.2,50.0,-69.97142499076594,False,False,overactive,4
49,1,13,0,100.0,120.0,0.432,0.2467694286784287,36.00000000000001,1.2,150.0,50.02857500923406,False,False,overactive,4
49,1,14,0,100.0,120.0,0.432,0.24652265924975025,36.00000000000001,1.2,250.0,170.02857500923406,True,False,overactive,4
49,1,15,0,100.0,120.0,0.432,0.24627613659050052,36.00000000000001,1.2,350.0,290.02857500923403,True,False,overactive,4
49,1,16,1,100.0,120.0,0.432,0.24602986045391,36.00000000000001,1.2,450.0,410.02857500923403,False,False,overactive,4
49,1,17,3,50.0,60.0,0.432,0.2457838305934561,18.000000000000004,1.2,500.0,470.02857500923403,False,False,overactive,4
49,1,18,1,100.0,120.0,0.432,0.24553804676286264,36.00000000000001,1.2,600.0,590.028575009234,False,False,overactive,4
49,1,19,3,-200.0,-257.5205370735991,0.432,0.24529250871609978,-72.00000000000001,1.1768906788526163,400.0,332.50803793563495,False,False,overactive,4
49,1,20,3,50.0,60.0,0.43754623707537205,0.24504721620738368,18.000000000000004,1.2,450.0,392.50803793563495,False,False,overactive,4
49,2,1,0,100.0,110.00536897897445,0.49199999999999994,0.2448021689911763,43.861773093042615,1.000107379579489,100.0,110.00536897897445,,,overactive,4
49,2,2,1,100.0,112.49418215489399,0.47997422890092256,0.24455736682218512,36.00000000000001,1.04988364309788,200.0,222.49955113386844,False,False,overactive,4
49,2,3,0,100.0,114.98854864496883,0.46802792565650875,0.24431280945536293,36.00000000000001,1.0997709728993765,300.0,337.4880997788373,False,False,overactive,4
49,2,4,2,50.0,58.662546727132714,0.45605496650414956,0.24406849664590757,18.000000000000004,1.1465018690853084,350.0,396.15064650597003,False,False,overactive,4
49,2,5,2,-200.0,-330.55715758745976,0.4448395514195259,0.24382442814926167,-72.00000000000001,1.125039614454169,150.0,65.59348891851027,True,False,overactive,4
49,2,6,0,100.0,118.55493541072053,0.4499904925309994,0.2435806037211124,36.00000000000001,1.1710987082144109,250.0,184.1484243292308,False,True,overactive,4
49,2,7,1,-200.0,-301.03255230132027,0.43893631002854133,0.24333702311739128,-72.00000000000001,1.1486474404006841,50.0,-116.88412797208946,False,False,overactive,4
49,2,8,2,50.0,59.836870838135425,0.4443246143038358,0.2430936860942739,18.000000000000004,1.1934748335254173,100.0,-57.047257133954034,False,True,overactive,4
49,2,9,0,100.0,120.0,0.43356603995389975,0.24285059240817963,36.00000000000001,1.2,200.0,62.952742866045966,False,False,overactive,4
49,2,10,1,100.0,120.0,0.432,0.24260774181577147,36.00000000000001,1.2,300.0,182.95274286604598,False,False,overactive,4
49,2,11,2,50.0,60.0,0.432,0.24236513407395568,18.000000000000004,1.2,350.0,242.95274286604598,False,False,overactive,4
49,2,12,2,-200.0,-307.96017673849616,0.432,0.24212276893988172,-72.00000000000001,1.177052338907384,150.0,-65.00743387245018,True,False,overactive,4
49,2,13,2,50.0,60.0,0.4375074386622278,0.24188064617094182,18.000000000000004,1.2,200.0,-5.007433872450179,False,False,overactive,4
49,2,14,2,50.0,60.0,0.432,0.24163876552477087,18.000000000000004,1.2,250.0,54.99256612754982,True,False,overactive,4
49,2,15,0,-200.0,-332.9215486321786,0.432,0.2413971267592461,-72.00000000000001,1.1769510901068525,50.0,-277.9289825046288,False,False,overactive,4
49,2,16,1,100.0,120.0,0.4375317383743554,0.24115572963248685,36.00000000000001,1.2,150.0,-157.92898250462878,False,True,overactive,4
49,2,17,3,-200.0,-281.02143101307263,0.432,0.24091457390285437,-72.00000000000001,1.1769972541838698,-50.0,-438.9504135177014,False,False,overactive,4
49,2,18,1,100.0,120.0,0.4375206589958712,0.24067365932895152,36.00000000000001,1.2,50.0,-318.9504135177014,False,True,overactive,4
49,2,19,1,100.0,120.0,0.432,0.24043298566962257,36.00000000000001,1.2,150.0,-198.9504135177014,True,False,overactive,4
49,2,20,1,-200.0,-338.4632010353473,0.432,0.24019255268395295,-72.00000000000001,1.1765391026196337,-50.0,-537.4136145530488,True,False,overactive,4
49,3,1,0,100.0,110.05446590057728,0.49199999999999994,0.239952360131269,40.89162813061031,1.0010893180115459,100.0,110.05446590057728,,,overactive,4
49,3,2,1,100.0,112.51471491754982,0.4797385636772289,0.23971240777113773,32.962657081817866,1.0502942983509966,200.0,222.5691808181271,False,False,overactive,4
49,3,3,0,100.0,115.00147519733068,0.46792936839576077,0.2394726953633666,32.89530918658585,1.1000295039466135,300.0,337.57065601545776,False,False,overactive,4
49,3,4,2,50.0,58.69441805737181,0.4559929190528127,0.23923322266800323,16.41611123836742,1.1477767222948725,350.0,396.2650740728296,False,False,overactive,4
49,3,5,3,-200.0,-346.37841231085594,0.44453358664923054,0.23899398944533523,-63.074956745138586,1.1259189862405186,150.0,49.88666176197364,False,False,overactive,4
49,3,6,0,100.0,118.69708368949668,0.4497794433022755,0.2387549954558899,36.00000000000001,1.1739416737899337,250.0,168.58374545147032,False,True,overactive,4
49,3,7,3,50.0,60.0,0.43825399829041584,0.23851624046043401,18.000000000000004,1.2,300.0,228.58374545147032,False,False,overactive,4
49,3,8,1,-200.0,-311.6508924565717,0.432,0.2382777242199736,-72.00000000000001,1.1766637295128533,100.0,-83.06714700510136,False,False,overactive,4
49,3,9,3,50.0,60.0,0.4376007049169151,0.23803944649575362,18.000000000000004,1.2,150.0,-23.06714700510136,False,True,overactive,4
49,3,10,3,50.0,60.0,0.432,0.23780140704925787,18.000000000000004,1.2,200.0,36.93285299489864,True,False,overactive,4
49,3,11,2,-200.0,-341.18972927570155,0.432,0.2375636056422086,-72.00000000000001,1.1769259512076449,0.0,-304.2568762808029,False,False,overactive,4
49,3,12,3,50.0,60.0,0.43753777171016517,0.2373260420365664,18.000000000000004,1.2,50.0,-244.25687628080289,False,True,overactive,4
49,3,13,1,100.0,120.0,0.432,0.23708871599452983,36.00000000000001,1.2,150.0,-124.25687628080289,False,False,overactive,4
49,3,14,1,100.0,120.0,0.432,0.2368516272785353,36.00000000000001,1.2,250.0,-4.256876280802885,True,False,overactive,4
49,3,15,3,-200.0,-348.72960803395256,0.432,0.23661477565125674,-72.00000000000001,1.1770085294667993,50.0,-352.98648431475544,False,False,overactive,4
49,3,16,3,50.0,60.0,0.43751795292796813,0.23637816087560548,18.000000000000004,1.2,100.0,-292.98648431475544,False,False,overactive,4
49,3,17,2,50.0,60.0,0.432,0.23614178271472988,18.000000000000004,1.2,150.0,-232.98648431475544,False,False,overactive,4
49,3,18,1,100.0,120.0,0.432,0.23590564093201516,36.00000000000001,1.2,250.0,-112.98648431475544,False,False,overactive,4
49,3,19,3,50.0,60.0,0.432,0.23566973529108315,18.000000000000004,1.2,300.0,-52.986484314755444,False,False,overactive,4
49,3,20,1,100.0,120.0,0.432,0.23543406555579208,36.00000000000001,1.2,400.0,67.01351568524456,False,False,overactive,4
49,4,1,0,100.0,110.03310521779024,0.49199999999999994,0.2351986314902363,38.72008075247895,1.0006621043558048,100.0,110.03310521779024,,,overactive,4
49,4,2,1,100.0,112.54548328741056,0.47984109495460675,0.23496343285874605,30.742821930096238,1.0509096657482115,200.0,222.5785885052008,False,False,overactive,4
49,4,3,0,100.0,115.03470529952642,0.4677816802204292,0.2347284694258873,30.674159937433185,1.1006941059905282,300.0,337.6132938047272,False,False,overactive,4
49,4,4,2,50.0,58.739687457547305,0.4558334145622731,0.23449374095646142,15.306528579308155,1.1495874983018923,350.0,396.3529812622745,False,False,overactive,4
49,4,5,1,-200.0,-311.90063111969295,0.44409900040754585,0.23425924721550495,-53.722739612745485,1.128181621572468,150.0,84.45235014258157,False,False,overactive,4
49,4,6,3,-200.0,-319.7601568010688,0.44923641082260757,0.23402498796828944,-72.00000000000001,1.1071987979138123,-50.0,-235.3078066584872,False,True,overactive,4
49,4,7,2,-200.0,-328.65662887484444,0.454272288500685,0.23379096298032115,-72.00000000000001,1.0868400563545415,-250.0,-563.9644355333317,False,True,overactive,4
49,4,8,0,100.0,116.75482334051162,0.45915838647491,0.23355717201734083,36.00000000000001,1.1350964668102321,-150.0,-447.20961219282003,False,True,overactive,4
49,4,9,3,50.0,59.52452603153816,0.44757684796554426,0.2333236148453235,18.000000000000004,1.1809810412615265,-100.0,-387.6850861612819,False,False,overactive,4
49,4,10,0,100.0,120.0,0.4365645500972336,0.23309029123047817,36.00000000000001,1.2,0.0,-267.6850861612819,False,False,overactive,4
49,4,11,1,100.0,120.0,0.432,0.2328572009392477,36.00000000000001,1.2,100.0,-147.6850861612819,False,False,overactive,4
49,4,12,3,50.0,60.0,0.432,0.23262434373830845,18.000000000000004,1.2,150.0,-87.6850861612819,False,False,overactive,4
49,4,13,3,50.0,60.0,0.432,0.23239171939457015,18.000000000000004,1.2,200.0,-27.6850861612819,True,False,overactive,4
49,4,14,1,100.0,120.0,0.432,0.23215932767517558,36.00000000000001,1.2,300.0,92.3149138387181,False,False,overactive,4
49,4,15,3,50.0,60.0,0.432,0.2319271683475004,18.000000000000004,1.2,350.0,152.3149138387181,False,False,overactive,4
49,4,16,1,100.0,120.0,0.432,0.2316952411791529,36.00000000000001,1.2,450.0,272.3149138387181,False,False,overactive,4
49,4,17,2,50.0,60.0,0.432,0.23146354593797375,18.000000000000004,1.2,500.0,332.3149138387181,False,False,overactive,4
49,4,18,1,100.0,120.0,0.432,0.23123208239203577,32.760000000000005,1.2,600.0,452.3149138387181,False,False,overactive,4
49,4,19,0,-200.0,-320.89616441620234,0.432,0.23100085030964373,-65.04694549901284,1.176834224285737,400.0,131.41874942251576,False,False,overactive,4
49,4,20,1,-200.0,-241.86334573355478,0.43755978617142305,0.2307698494593341,-72.00000000000001,1.1545162323369345,200.0,-110.44459631103902,False,True,overactive,4
49,5,1,0,100.0,110.05570568192704,0.49199999999999994,0.23053907960987477,37.1339792716706,1.0011141136385406,100.0,110.05570568192704,,,overactive,4
49,5,2,1,100.0,112.54608103636383,0.47973261272675016,0.2303085405302649,29.121472100430278,1.0509216207272767,200.0,222.60178671829087,False,False,overactive,4
49,5,3,0,100.0,115.0665583894202,0.46777881102545354,0.23007823198973462,29.085170770495264,1.1013311677884037,300.0,337.66834510771105,False,False,overactive,4
49,5,4,2,50.0,58.74412889473819,0.4556805197307831,0.2298481537577449,13.720557017954377,1.1497651557895274,350.0,396.41247400244924,False,False,overactive,4
49,5,5,0,100.0,119.77047950380317,0.44405636261051334,0.22961830560398716,62.69857742748624,1.1954095900760635,450.0,516.1829535062524,False,False,overactive,4
49,5,6,1,-200.0,-310.68126212029387,0.43310169838174467,0.2293886872983832,-72.00000000000001,1.1724716162169926,250.0,205.5016913859585,False,False,overactive,4
49,5,7,3,-200.0,-260.3415781113117,0.43860681210792174,0.2291592986110848,-72.00000000000001,1.1498923919585662,50.0,-54.83988672535321,False,True,overactive,4
49,5,8,2,-200.0,-306.5113854521335,0.44402582592994405,0.22893013931247372,-72.00000000000001,1.1278443560751177,-150.0,-361.3512721774867,False,True,overactive,4
49,5,9,3,50.0,59.32349740990247,0.4493173545419717,0.22870120917316125,16.39283779714847,1.1729398963960989,-100.0,-302.0277747675842,False,True,overactive,4
49,5,10,0,100.0,120.0,0.43849442486493617,0.2284725079639881,32.760000000000005,1.2,0.0,-182.02777476758422,False,False,overactive,4
49,5,11,1,100.0,120.0,0.432,0.22824403545602412,32.760000000000005,1.2,100.0,-62.02777476758422,False,False,overactive,4
49,5,12,3,50.0,60.0,0.432,0.2280157914205681,16.380000000000003,1.2,150.0,-2.0277747675842193,False,False,overactive,4
49,5,13,3,50.0,60.0,0.432,0.22778777562914754,16.380000000000003,1.2,200.0,57.97222523241578,True,False,overactive,4
49,5,14,1,100.0,120.0,0.432,0.2275599878535184,32.760000000000005,1.2,300.0,177.97222523241578,False,False,overactive,4
49,5,15,3,50.0,60.0,0.432,0.22733242786566488,16.380000000000003,1.2,350.0,237.97222523241578,False,False,overactive,4
49,5,16,1,100.0,120.0,0.432,0.22710509543779922,32.760000000000005,1.2,450.0,357.9722252324158,False,False,overactive,4
49,5,17,2,50.0,60.0,0.432,0.22687799034236142,16.2828,1.2,500.0,417.9722252324158,False,False,overactive,4
49,5,18,1,100.0,120.0,0.432,0.22665111235201907,30.492000000000004,1.2,600.0,537.9722252324158,False,False,overactive,4
49,5,19,1,-200.0,-352.6946955015209,0.432,0.22642446123966706,-56.38274905977537,1.1768179993188412,400.0,185.27752973089486,True,False,overactive,4
49,5,20,3,-200.0,-333.1363055498866,0.4375636801634781,0.2261980367784274,-72.00000000000001,1.1544381774426469,200.0,-147.85877581899172,False,True,overactive,4
49,6,1,0,100.0,110.16623949030296,0.49199999999999994,0.22597183874164897,35.97445752768308,1.0033247898060593,100.0,110.16623949030296,,,overactive,4
49,6,2,1,100.0,112.73764441053041,0.47920205044654574,0.22574586690290732,27.93884140543423,1.0547528882106083,200.0,222.90388390083336,False,False,overactive,4
49,6,3,0,100.0,115.14191740549111,0.466859306829454,0.2255201210360044,25.89756955136016,1.1028383481098225,300.0,338.0458013063245,False,False,overactive,4
49,6,4,2,50.0,58.72100386928513,0.45531879645364254,0.22529460091496842,12.942506964003998,1.148840154771405,350.0,396.76680517560965,False,False,overactive,4
49,6,5,0,100.0,119.80039408293356,0.4442783628548628,0.22506930631405345,56.93837936881404,1.1960078816586712,450.0,516.5671992585433,False,False,overactive,4
49,6,6,3,-200.0,-299.9227959622811,0.4329581084019189,0.2248442370077394,-63.61160592275208,1.1726654515250894,250.0,216.64440329626217,False,False,overactive,4
49,6,7,3,50.0,60.0,0.43856029163397847,0.22461939277073165,16.380000000000003,1.2,300.0,276.64440329626217,False,False,overactive,4
49,6,8,3,50.0,60.0,0.432,0.2243947733779609,26.414574096327442,1.2,350.0,336.64440329626217,True,False,overactive,4
49,6,9,1,-200.0,-243.41079500482394,0.432,0.22417037860458294,-72.00000000000001,1.1765362287696572,150.0,93.23360829143823,False,False,overactive,4
49,6,10,3,50.0,60.0,0.4376313050952822,0.22394620822597835,16.380000000000003,1.2,200.0,153.23360829143823,False,True,overactive,4
49,6,11,0,100.0,120.0,0.432,0.2237222620177524,45.21212269044395,1.2,300.0,273.23360829143826,False,False,overactive,4
49,6,12,3,50.0,60.0,0.432,0.22349853975573464,18.000000000000004,1.2,350.0,333.23360829143826,False,False,overactive,4
49,6,13,2,-200.0,-315.0371918309844,0.432,0.2232750412159789,-72.00000000000001,1.1770466547708822,150.0,18.19641646045386,False,False,overactive,4
49,6,14,2,50.0,60.0,0.43750880285498817,0.22305176617476294,18.000000000000004,1.2,200.0,78.19641646045386,False,False,overactive,4
49,6,15,3,-200.0,-314.28485936247586,0.432,0.22282871440858817,-72.00000000000001,1.1770869107999382,0.0,-236.088442902022,False,False,overactive,4
49,6,16,2,50.0,60.0,0.43749914140801477,0.22260588569417958,18.000000000000004,1.2,50.0,-176.088442902022,False,True,overactive,4
49,6,17,3,50.0,60.0,0.432,0.2223832798084854,18.000000000000004,1.2,100.0,-116.088442902022,False,False,overactive,4
49,6,18,0,-200.0,-240.26181379079813,0.432,0.22216089652867693,-72.00000000000001,1.176535971742136,-100.0,-356.35025669282015,False,False,overactive,4
49,6,19,2,-200.0,-313.77561924859276,0.43763136678188735,0.22193873563214825,-72.00000000000001,1.153887924953102,-300.0,-670.1258759414129,False,True,overactive,4
49,6,20,0,100.0,119.94800629339943,0.4430668980112555,0.2217167968965161,36.00000000000001,1.1989601258679885,-200.0,-550.1778696480135,False,True,overactive,4
49,7,1,0,100.0,110.0832149387744,0.49199999999999994,0.2214950800996196,35.12432897321579,1.0016642987754882,100.0,110.0832149387744,,,overactive,4
49,7,2,1,100.0,112.6361755682082,0.4796005682938828,0.22127358501952,27.1058277078345,1.052723511364164,200.0,222.71939050698262,False,False,overactive,4
49,7,3,0,100.0,115.11868490647954,0.46734635727260054,0.22105231143450046,24.75904090602406,1.1023736981295906,300.0,337.83807541346215,False,False,overactive,4
49,7,4,2,50.0,58.77738384266341,0.4554303124488982,0.22083125912306598,12.398496301925968,1.1510953537065365,350.0,396.6154592561256,False,False,overactive,4
49,7,5,0,100.0,119.81383813479832,0.4437371151104312,0.22061042786394292,53.70376872857483,1.1962767626959663,450.0,516.4292973909239,False,False,overactive,4
49,7,6,0,100.0,120.0,0.43289357695296804,0.22038981743607897,52.437709568229536,1.2,550.0,636.4292973909239,True,False,overactive,4
49,7,7,3,-200.0,-330.88925910514865,0.432,0.2201694276186429,-72.00000000000001,1.1770483107937508,350.0,305.54003828577527,False,False,overactive,4
49,7,8,1,-200.0,-353.1201754272944,0.4375084054094998,0.21994925819102423,-72.00000000000001,1.1546019487735115,150.0,-47.58013714151912,False,True,overactive,4
49,7,9,0,-200.0,-263.6924457212626,0.4428955322943572,0.2197293089328332,-72.00000000000001,1.132410533053961,-50.0,-311.2725828627817,False,True,overactive,4
49,7,10,2,-200.0,-322.1639706489689,0.44822147206704926,0.21950957962390039,-72.00000000000001,1.1109209104176165,-250.0,-633.4365535117506,False,True,overactive,4
49,7,11,1,100.0,117.8643037954908,0.45337898149977196,0.21929007004427647,36.00000000000001,1.157286075909816,-150.0,-515.5722497162599,False,True,overactive,4
49,7,12,3,50.0,60.0,0.4422513417816441,0.2190707799742322,18.000000000000004,1.2,-100.0,-455.5722497162599,False,False,overactive,4
49,7,13,2,50.0,60.0,0.432,0.21885170919425795,18.000000000000004,1.2,-50.0,-395.5722497162599,False,False,overactive,4
49,7,14,0,100.0,120.0,0.432,0.2186328574850637,36.00000000000001,1.2,50.0,-275.5722497162599,False,False,overactive,4
49,7,15,2,50.0,60.0,0.432,0.21841422462757865,18.000000000000004,1.2,100.0,-215.57224971625988,False,False,overactive,4
49,7,16,0,100.0,120.0,0.432,0.21819581040295108,36.00000000000001,1.2,200.0,-95.57224971625988,False,False,overactive,4
49,7,17,3,50.0,60.0,0.432,0.21797761459254814,18.000000000000004,1.2,250.0,-35.572249716259876,False,False,overactive,4
49,7,18,1,100.0,120.0,0.432,0.21775963697795558,36.00000000000001,1.2,350.0,84.42775028374012,False,False,overactive,4
49,7,19,1,100.0,120.0,0.432,0.21754187734097763,36.00000000000001,1.2,450.0,204.42775028374012,True,False,overactive,4
49,7,20,2,-200.0,-255.6180488129306,0.432,0.21732433546363666,-72.00000000000001,1.1768254711794828,250.0,-51.19029852919047,False,False,overactive,4
49,8,1,0,100.0,110.06730091231911,0.49199999999999994,0.21710701112817302,34.50649023705196,1.0013460182463825,100.0,110.06730091231911,,,overactive,4
49,8,2,1,100.0,112.58192646592717,0.4796769556208682,0.21688990411704484,26.491301918897303,1.0516385293185437,200.0,222.64922737824628,False,False,overactive,4
49,8,3,0,100.0,115.09981426959801,0.4676067529635495,0.21667301421292778,23.946377811899755,1.1019962853919603,300.0,337.7490416478443,False,False,overactive,4
49,8,4,2,50.0,58.74655321596936,0.4555208915059295,0.21645634119871485,11.919128259982957,1.1498621286387742,350.0,396.49559486381366,False,False,overactive,4
49,8,5,0,100.0,119.72091115792031,0.4440330891266941,0.21623988485751613,49.67045940446742,1.1944182231584062,450.0,516.216506021734,False,False,overactive,4
49,8,6,0,100.0,120.0,0.4333396264419825,0.2160236449726586,49.197709568229534,1.2,550.0,636.216506021734,True,False,overactive,4
49,8,7,2,-200.0,-253.18247354817274,0.432,0.21580762132768594,-63.065990004160994,1.1767079559977078,350.0,383.0340324735612,False,False,overactive,4
49,8,8,1,-200.0,-295.5940623531672,0.4375900905605501,0.21559181370635824,-72.00000000000001,1.1544430243082724,150.0,87.43997012039398,False,True,overactive,4
49,8,9,2,50.0,59.987356403737024,0.44293367416601453,0.21537622189265188,18.000000000000004,1.1994942561494812,200.0,147.427326524131,False,True,overactive,4
49,8,10,1,100.0,120.0,0.4321213785241244,0.21516084567075922,32.760000000000005,1.2,300.0,267.427326524131,False,False,overactive,4
49,8,11,2,50.0,60.0,0.432,0.21494568482508847,16.380000000000003,1.2,350.0,327.427326524131,False,False,overactive,4
49,8,12,1,100.0,120.0,0.432,0.2147307391402634,44.3149247719394,1.2,450.0,447.427326524131,False,False,overactive,4
49,8,13,0,-200.0,-280.4855903751599,0.432,0.21451600840112311,-72.00000000000001,1.176519327037118,250.0,166.94173614897107,False,False,overactive,4
49,8,14,3,-200.0,-288.4857003619302,0.43763536151109167,0.214301492392722,-72.00000000000001,1.15368777690262,50.0,-121.54396421295911,False,True,overactive,4
49,8,15,1,100.0,119.9353556834362,0.44311493354337117,0.2140871909003293,36.00000000000001,1.198707113668724,150.0,-1.6086085295229111,False,True,overactive,4
49,8,16,1,100.0,120.0,0.4323102927195062,0.21387310370942897,36.00000000000001,1.2,250.0,118.39139147047709,True,False,overactive,4
49,8,17,1,-200.0,-345.3860304917865,0.432,0.21365923060571954,-72.00000000000001,1.176486598645525,50.0,-226.99463902130944,True,False,overactive,4
49,8,18,2,-200.0,-342.57613136312204,0.4376432163250739,0.21344557137511383,-72.00000000000001,1.15375477486444,-150.0,-569.5707703844315,False,True,overactive,4
49,8,19,3,50.0,59.974382606164035,0.44309885403253435,0.2132321258037387,18.000000000000004,1.1989753042465614,-100.0,-509.59638777826746,False,True,overactive,4
49,8,20,0,100.0,120.0,0.4322459269808252,0.21301889367793497,36.00000000000001,1.2,0.0,-389.59638777826746,False,False,overactive,4
49,9,1,0,100.0,110.10459805996287,0.49199999999999994,0.21280587478425703,31.249412169986265,1.0020919611992571,100.0,110.10459805996287,,,overactive,4
49,9,2,1,100.0,112.61555262237306,0.47949792931217816,0.21259306890947277,26.038218699579126,1.052311052447461,200.0,222.72015068233594,False,False,overactive,4
49,9,3,0,100.0,115.10145813709084,0.4674453474126093,0.2123804758405633,23.363642111950256,1.102029162741817,300.0,337.8216088194268,False,False,overactive,4
49,9,4,2,50.0,58.709520089539915,0.45551300094196384,0.21216809536472273,11.58440305754359,1.1483808035815963,350.0,396.5311289089667,False,False,overactive,4
49,9,5,0,100.0,119.62976418844515,0.4443886071404169,0.211955927269358,47.31117799527534,1.1925952837689031,450.0,516.1608930974119,False,False,overactive,4
49,9,6,0,100.0,120.0,0.43377713189546324,0.21174397134208864,46.92970956822953,1.2,550.0,636.1608930974119,True,False,overactive,4
49,9,7,1,-200.0,-327.0104806278962,0.432,0.21153222737074656,-56.23006321836033,1.1770442621325317,350.0,309.1504124695157,False,False,overactive,4
49,9,8,3,-200.0,-349.4659202149122,0.4375093770881924,0.21132069514337581,-72.00000000000001,1.154516787754758,150.0,-40.31550774539653,False,True,overactive,4
49,9,9,1,100.0,120.0,0.44291597093885804,0.21110937444823244,43.119696034474096,1.2,250.0,79.68449225460347,False,True,overactive,4
49,9,10,1,100.0,120.0,0.432,0.2108982650737842,36.00000000000001,1.2,350.0,199.68449225460347,True,False,overactive,4
49,9,11,0,-200.0,-297.9298642251805,0.432,0.21068736680871042,-72.00000000000001,1.1769781071057752,150.0,-98.24537197057703,False,False,overactive,4
49,9,12,2,-200.0,-304.1200430102328,0.4375252542946139,0.2104766794419017,-72.00000000000001,1.15467335924074,-50.0,-402.3654149808098,False,True,overactive,4
49,9,13,3,50.0,60.0,0.4428783937822223,0.2102662027624598,18.000000000000004,1.2,0.0,-342.3654149808098,False,True,overactive,4
49,9,14,3,50.0,60.0,0.432,0.21005593655969734,18.000000000000004,1.2,50.0,-282.3654149808098,True,False,overactive,4
49,9,15,3,50.0,60.0,0.432,0.20984588062313764,18.000000000000004,1.2,100.0,-222.36541498080982,True,False,overactive,4
49,9,16,2,50.0,60.0,0.432,0.2096360347425145,18.000000000000004,1.2,150.0,-162.36541498080982,False,False,overactive,4
49,9,17,1,100.0,120.0,0.432,0.20942639870777197,36.00000000000001,1.2,250.0,-42.36541498080982,False,False,overactive,4
49,9,18,0,100.0,120.0,0.432,0.2092169723090642,36.00000000000001,1.2,350.0,77.63458501919018,False,False,overactive,4
49,9,19,2,50.0,60.0,0.432,0.20900775533675514,18.000000000000004,1.2,400.0,137.63458501919018,False,False,overactive,4
49,9,20,3,50.0,60.0,0.432,0.2087987475814184,18.000000000000004,1.2,450.0,197.63458501919018,False,False,overactive,4
49,10,1,0,100.0,110.09550214936539,0.49199999999999994,0.20858994883383697,30.784319440151837,1.0019100429873076,100.0,110.09550214936539,,,overactive,4
49,10,2,1,100.0,112.56312403032128,0.4795415896830461,0.20838135888500314,25.70267046883388,1.0512624806064257,200.0,222.65862617968668,False,False,overactive,4
49,10,3,0,100.0,114.97394893145425,0.46769700465445774,0.20817297752611813,21.067294346556253,1.0994789786290853,300.0,337.6325751111409,False,False,overactive,4
49,10,4,2,50.0,58.644862210110595,0.45612504512901947,0.207964804548592,9.831429253643071,1.1457944884044238,350.0,396.2774373212515,False,False,overactive,4
49,10,5,0,100.0,119.5678987887916,0.44500932278293825,0.2077568397440434,41.110269222469384,1.191357975775832,450.0,515.8453361100431,False,False,overactive,4
49,10,6,0,100.0,120.0,0.4340740858138003,0.20754908290429935,45.34210956822953,1.2,550.0,635.8453361100431,True,False,overactive,4
49,10,7,0,-200.0,-264.8184232163023,0.432,0.20734153382139506,-47.400780241407126,1.176681688272713,350.0,371.02691289374087,True,False,overactive,4
49,10,8,1,-200.0,-263.3744082892642,0.4375963948145489,0.20713419228757365,-72.00000000000001,1.1540595177524056,150.0,107.65250460447669,False,True,overactive,4
49,10,9,0,100.0,119.9462893958846,0.4430257157394227,0.20692705809528608,36.00000000000001,1.198925787917692,250.0,227.5987940003613,False,True,overactive,4
49,10,10,2,-200.0,-278.5887596854401,0.43225781089975385,0.2067201310371908,-72.00000000000001,1.1754866131460953,50.0,-50.9899656850788,False,False,overactive,4
49,10,11,2,50.0,60.0,0.4378832128449371,0.2065134109061536,18.000000000000004,1.2,100.0,9.0100343149212,False,False,overactive,4
49,10,12,2,50.0,60.0,0.432,0.20630689749524744,18.000000000000004,1.2,150.0,69.0100343149212,True,False,overactive,4
49,10,13,1,100.0,120.0,0.432,0.2061005905977522,36.00000000000001,1.2,250.0,189.0100343149212,False,False,overactive,4
49,10,14,1,100.0,120.0,0.432,0.20589449000715446,36.00000000000001,1.2,350.0,309.0100343149212,True,False,overactive,4
49,10,15,0,100.0,120.0,0.432,0.2056885955171473,36.00000000000001,1.2,450.0,429.0100343149212,False,False,overactive,4
49,10,16,2,-200.0,-353.3406324979595,0.432,0.20548290692163015,-72.00000000000001,1.1770824025137823,250.0,75.66940181696168,False,False,overactive,4
49,10,17,2,50.0,60.0,0.43750022339669226,0.20527742401470853,18.000000000000004,1.2,300.0,135.66940181696168,False,False,overactive,4
