agent,trial,episode,deck,reward,cumulative_reward,win_stay,lose_shift,condition,seed
20,13,7,0,-2.5,3.0,0.0,0.0,depleted,6
20,14,7,0,1.0,4.0,0.0,0.0,depleted,6
20,15,7,1,-2.5,1.5,0.0,0.0,depleted,6
20,16,7,1,1.0,2.5,0.0,0.0,depleted,6
20,17,7,2,-2.5,0.0,0.0,0.0,depleted,6
20,18,7,3,0.5,0.5,0.0,1.0,depleted,6
20,19,7,0,-2.5,-2.0,0.0,0.0,depleted,6
20,20,7,3,0.5,-1.5,0.0,1.0,depleted,6
20,1,8,0,1.0,1.0,,,depleted,6
20,2,8,3,0.5,1.5,0.0,0.0,depleted,6
20,3,8,3,0.5,2.0,1.0,0.0,depleted,6
20,4,8,2,0.5,2.5,0.0,0.0,depleted,6
20,5,8,1,1.0,3.5,0.0,0.0,depleted,6
20,6,8,3,0.5,4.0,0.0,0.0,depleted,6
20,7,8,0,1.0,5.0,0.0,0.0,depleted,6
20,8,8,2,-2.5,2.5,0.0,0.0,depleted,6
20,9,8,3,0.5,3.0,0.0,1.0,depleted,6
20,10,8,1,1.0,4.0,0.0,0.0,depleted,6
20,11,8,1,-2.5,1.5,1.0,0.0,depleted,6
20,12,8,2,0.5,2.0,0.0,1.0,depleted,6
20,13,8,0,1.0,3.0,0.0,0.0,depleted,6
20,14,8,0,-2.5,0.5,1.0,0.0,depleted,6
20,15,8,1,1.0,1.5,0.0,1.0,depleted,6
20,16,8,2,0.5,2.0,0.0,0.0,depleted,6
20,17,8,2,0.5,2.5,1.0,0.0,depleted,6
20,18,8,1,1.0,3.5,0.0,0.0,depleted,6
20,19,8,0,1.0,4.5,0.0,0.0,depleted,6
20,20,8,3,0.5,5.0,0.0,0.0,depleted,6
20,1,9,0,1.0,1.0,,,depleted,6
20,2,9,3,0.5,1.5,0.0,0.0,depleted,6
20,3,9,0,1.0,2.5,0.0,0.0,depleted,6
20,4,9,3,0.5,3.0,0.0,0.0,depleted,6
20,5,9,1,1.0,4.0,0.0,0.0,depleted,6
20,6,9,3,0.5,4.5,0.0,0.0,depleted,6
20,7,9,0,1.0,5.5,0.0,0.0,depleted,6
20,8,9,0,-2.5,3.0,1.0,0.0,depleted,6
20,9,9,2,0.5,3.5,0.0,1.0,depleted,6
20,10,9,2,-2.5,1.0,1.0,0.0,depleted,6
20,11,9,1,1.0,2.0,0.0,1.0,depleted,6
20,12,9,3,0.5,2.5,0.0,0.0,depleted,6
20,13,9,1,-2.5,0.0,0.0,0.0,depleted,6
20,14,9,3,0.5,0.5,0.0,1.0,depleted,6
20,15,9,0,1.0,1.5,0.0,0.0,depleted,6
20,16,9,1,1.0,2.5,0.0,0.0,depleted,6
20,17,9,3,-2.5,0.0,0.0,0.0,depleted,6
20,18,9,1,1.0,1.0,0.0,1.0,depleted,6
20,19,9,2,0.5,1.5,0.0,0.0,depleted,6
20,20,9,2,0.5,2.0,1.0,0.0,depleted,6
20,1,10,1,1.0,1.0,,,depleted,6
20,2,10,0,1.0,2.0,0.0,0.0,depleted,6
20,3,10,3,0.5,2.5,0.0,0.0,depleted,6
20,4,10,3,0.5,3.0,1.0,0.0,depleted,6
20,5,10,1,1.0,4.0,0.0,0.0,depleted,6
20,6,10,3,0.5,4.5,0.0,0.0,depleted,6
20,7,10,0,1.0,5.5,0.0,0.0,depleted,6
20,8,10,1,-2.5,3.0,0.0,0.0,depleted,6
20,9,10,2,0.5,3.5,0.0,1.0,depleted,6
20,10,10,3,0.5,4.0,0.0,0.0,depleted,6
20,11,10,2,-2.5,1.5,0.0,0.0,depleted,6
20,12,10,0,1.0,2.5,0.0,1.0,depleted,6
20,13,10,1,1.0,3.5,0.0,0.0,depleted,6
20,14,10,0,-2.5,1.0,0.0,0.0,depleted,6
20,15,10,3,0.5,1.5,0.0,1.0,depleted,6
20,16,10,2,0.5,2.0,0.0,0.0,depleted,6
20,17,10,3,-2.5,-0.5,0.0,0.0,depleted,6
20,18,10,3,0.5,0.0,0.0,0.0,depleted,6
20,19,10,0,1.0,1.0,0.0,0.0,depleted,6
20,20,10,0,-2.5,-1.5,1.0,0.0,depleted,6
21,1,1,1,1.0,1.0,,,depleted,6
21,2,1,2,0.5,1.5,0.0,0.0,depleted,6
21,3,1,2,-2.5,-1.0,1.0,0.0,depleted,6
21,4,1,1,1.0,0.0,0.0,1.0,depleted,6
21,5,1,3,0.5,0.5,0.0,0.0,depleted,6
21,6,1,1,-2.5,-2.0,0.0,0.0,depleted,6
21,7,1,2,0.5,-1.5,0.0,1.0,depleted,6
21,8,1,1,1.0,-0.5,0.0,0.0,depleted,6
21,9,1,1,1.0,0.5,1.0,0.0,depleted,6
21,10,1,3,0.5,1.0,0.0,0.0,depleted,6
21,11,1,0,1.0,2.0,0.0,0.0,depleted,6
21,12,1,2,0.5,2.5,0.0,0.0,depleted,6
21,13,1,1,1.0,3.5,0.0,0.0,depleted,6
21,14,1,2,0.5,4.0,0.0,0.0,depleted,6
21,15,1,3,0.5,4.5,0.0,0.0,depleted,6
21,16,1,1,1.0,5.5,0.0,0.0,depleted,6
21,17,1,2,-2.5,3.0,0.0,0.0,depleted,6
21,18,1,2,0.5,3.5,0.0,0.0,depleted,6
21,19,1,1,1.0,4.5,0.0,0.0,depleted,6
21,20,1,0,1.0,5.5,0.0,0.0,depleted,6
21,1,2,2,0.5,0.5,,,depleted,6
21,2,2,0,1.0,1.5,0.0,0.0,depleted,6
21,3,2,3,0.5,2.0,0.0,0.0,depleted,6
21,4,2,3,0.5,2.5,1.0,0.0,depleted,6
21,5,2,3,0.5,3.0,1.0,0.0,depleted,6
21,6,2,0,1.0,4.0,0.0,0.0,depleted,6
21,7,2,3,0.5,4.5,0.0,0.0,depleted,6
21,8,2,3,0.5,5.0,1.0,0.0,depleted,6
21,9,2,2,-2.5,2.5,0.0,0.0,depleted,6
21,10,2,3,-2.5,0.0,0.0,1.0,depleted,6
21,11,2,3,0.5,0.5,0.0,0.0,depleted,6
21,12,2,3,0.5,1.0,1.0,0.0,depleted,6
21,13,2,0,1.0,2.0,0.0,0.0,depleted,6
21,14,2,0,-2.5,-0.5,1.0,0.0,depleted,6
21,15,2,1,1.0,0.5,0.0,1.0,depleted,6
21,16,2,0,1.0,1.5,0.0,0.0,depleted,6
21,17,2,2,0.5,2.0,0.0,0.0,depleted,6
21,18,2,3,0.5,2.5,0.0,0.0,depleted,6
21,19,2,2,0.5,3.0,0.0,0.0,depleted,6
21,20,2,1,1.0,4.0,0.0,0.0,depleted,6
21,1,3,2,0.5,0.5,,,depleted,6
21,2,3,2,-2.5,-2.0,1.0,0.0,depleted,6
21,3,3,3,0.5,-1.5,0.0,1.0,depleted,6
21,4,3,0,1.0,-0.5,0.0,0.0,depleted,6
21,5,3,3,0.5,0.0,0.0,0.0,depleted,6
21,6,3,0,1.0,1.0,0.0,0.0,depleted,6
21,7,3,2,0.5,1.5,0.0,0.0,depleted,6
21,8,3,1,1.0,2.5,0.0,0.0,depleted,6
21,9,3,3,0.5,3.0,0.0,0.0,depleted,6
21,10,3,3,0.5,3.5,1.0,0.0,depleted,6
21,11,3,0,1.0,4.5,0.0,0.0,depleted,6
21,12,3,2,0.5,5.0,0.0,0.0,depleted,6
21,13,3,0,-2.5,2.5,0.0,0.0,depleted,6
21,14,3,0,1.0,3.5,0.0,0.0,depleted,6
21,15,3,1,1.0,4.5,0.0,0.0,depleted,6
21,16,3,3,0.5,5.0,0.0,0.0,depleted,6
21,17,3,0,-2.5,2.5,0.0,0.0,depleted,6
21,18,3,0,1.0,3.5,0.0,0.0,depleted,6
21,19,3,3,-2.5,1.0,0.0,0.0,depleted,6
21,20,3,1,-2.5,-1.5,0.0,1.0,depleted,6
21,1,4,0,1.0,1.0,,,depleted,6
21,2,4,2,0.5,1.5,0.0,0.0,depleted,6
21,3,4,1,1.0,2.5,0.0,0.0,depleted,6
21,4,4,1,1.0,3.5,1.0,0.0,depleted,6
21,5,4,1,-2.5,1.0,1.0,0.0,depleted,6
21,6,4,1,1.0,2.0,0.0,0.0,depleted,6
21,7,4,3,0.5,2.5,0.0,0.0,depleted,6
21,8,4,3,0.5,3.0,1.0,0.0,depleted,6
21,9,4,1,1.0,4.0,0.0,0.0,depleted,6
21,10,4,1,1.0,5.0,1.0,0.0,depleted,6
21,11,4,2,-2.5,2.5,0.0,0.0,depleted,6
21,12,4,2,0.5,3.0,0.0,0.0,depleted,6
21,13,4,2,0.5,3.5,1.0,0.0,depleted,6
21,14,4,3,0.5,4.0,0.0,0.0,depleted,6
21,15,4,0,1.0,5.0,0.0,0.0,depleted,6
21,16,4,1,1.0,6.0,0.0,0.0,depleted,6
21,17,4,3,0.5,6.5,0.0,0.0,depleted,6
21,18,4,3,0.5,7.0,1.0,0.0,depleted,6
21,19,4,1,1.0,8.0,0.0,0.0,depleted,6
21,20,4,1,-2.5,5.5,1.0,0.0,depleted,6
21,1,5,3,0.5,0.5,,,depleted,6
21,2,5,1,1.0,1.5,0.0,0.0,depleted,6
21,3,5,1,1.0,2.5,1.0,0.0,depleted,6
21,4,5,3,0.5,3.0,0.0,0.0,depleted,6
21,5,5,1,-2.5,0.5,0.0,0.0,depleted,6
21,6,5,0,1.0,1.5,0.0,1.0,depleted,6
21,7,5,2,0.5,2.0,0.0,0.0,depleted,6
21,8,5,3,0.5,2.5,0.0,0.0,depleted,6
21,9,5,3,0.5,3.0,1.0,0.0,depleted,6
21,10,5,3,0.5,3.5,1.0,0.0,depleted,6
21,11,5,3,-2.5,1.0,1.0,0.0,depleted,6
21,12,5,3,0.5,1.5,0.0,0.0,depleted,6
21,13,5,1,1.0,2.5,0.0,0.0,depleted,6
21,14,5,0,1.0,3.5,0.0,0.0,depleted,6
21,15,5,2,-2.5,1.0,0.0,0.0,depleted,6
21,16,5,0,1.0,2.0,0.0,1.0,depleted,6
21,17,5,2,0.5,2.5,0.0,0.0,depleted,6
21,18,5,3,0.5,3.0,0.0,0.0,depleted,6
21,19,5,1,1.0,4.0,0.0,0.0,depleted,6
21,20,5,1,1.0,5.0,1.0,0.0,depleted,6
21,1,6,2,0.5,0.5,,,depleted,6
21,2,6,0,1.0,1.5,0.0,0.0,depleted,6
21,3,6,3,0.5,2.0,0.0,0.0,depleted,6
21,4,6,2,-2.5,-0.5,0.0,0.0,depleted,6
21,5,6,0,1.0,0.5,0.0,1.0,depleted,6
21,6,6,3,0.5,1.0,0.0,0.0,depleted,6
21,7,6,3,0.5,1.5,1.0,0.0,depleted,6
21,8,6,3,0.5,2.0,1.0,0.0,depleted,6
21,9,6,1,1.0,3.0,0.0,0.0,depleted,6
21,10,6,0,1.0,4.0,0.0,0.0,depleted,6
21,11,6,1,1.0,5.0,0.0,0.0,depleted,6
21,12,6,1,-2.5,2.5,1.0,0.0,depleted,6
21,13,6,3,0.5,3.0,0.0,1.0,depleted,6
21,14,6,3,-2.5,0.5,1.0,0.0,depleted,6
21,15,6,1,1.0,1.5,0.0,1.0,depleted,6
21,16,6,0,-2.5,-1.0,0.0,0.0,depleted,6
21,17,6,0,1.0,0.0,0.0,0.0,depleted,6
21,18,6,1,1.0,1.0,0.0,0.0,depleted,6
21,19,6,2,0.5,1.5,0.0,0.0,depleted,6
21,20,6,1,1.0,2.5,0.0,0.0,depleted,6
21,1,7,0,1.0,1.0,,,depleted,6
21,2,7,1,1.0,2.0,0.0,0.0,depleted,6
21,3,7,0,1.0,3.0,0.0,0.0,depleted,6
21,4,7,2,0.5,3.5,0.0,0.0,depleted,6
21,5,7,0,1.0,4.5,0.0,0.0,depleted,6
21,6,7,3,0.5,5.0,0.0,0.0,depleted,6
21,7,7,2,-2.5,2.5,0.0,0.0,depleted,6
21,8,7,2,0.5,3.0,0.0,0.0,depleted,6
21,9,7,3,0.5,3.5,0.0,0.0,depleted,6
21,10,7,2,0.5,4.0,0.0,0.0,depleted,6
21,11,7,1,1.0,5.0,0.0,0.0,depleted,6
21,12,7,2,0.5,5.5,0.0,0.0,depleted,6
21,13,7,0,-2.5,3.0,0.0,0.0,depleted,6
21,14,7,0,1.0,4.0,0.0,0.0,depleted,6
21,15,7,1,-2.5,1.5,0.0,0.0,depleted,6
21,16,7,1,1.0,2.5,0.0,0.0,depleted,6
21,17,7,2,-2.5,0.0,0.0,0.0,depleted,6
21,18,7,3,0.5,0.5,0.0,1.0,depleted,6
21,19,7,0,-2.5,-2.0,0.0,0.0,depleted,6
21,20,7,3,0.5,-1.5,0.0,1.0,depleted,6
21,1,8,0,1.0,1.0,,,depleted,6
21,2,8,3,0.5,1.5,0.0,0.0,depleted,6
21,3,8,3,0.5,2.0,1.0,0.0,depleted,6
21,4,8,2,0.5,2.5,0.0,0.0,depleted,6
21,5,8,1,1.0,3.5,0.0,0.0,depleted,6
21,6,8,3,0.5,4.0,0.0,0.0,depleted,6
21,7,8,0,1.0,5.0,0.0,0.0,depleted,6
21,8,8,2,-2.5,2.5,0.0,0.0,depleted,6
21,9,8,3,0.5,3.0,0.0,1.0,depleted,6
21,10,8,1,1.0,4.0,0.0,0.0,depleted,6
21,11,8,1,-2.5,1.5,1.0,0.0,depleted,6
21,12,8,2,0.5,2.0,0.0,1.0,depleted,6
21,13,8,0,1.0,3.0,0.0,0.0,depleted,6
21,14,8,0,-2.5,0.5,1.0,0.0,depleted,6
21,15,8,1,1.0,1.5,0.0,1.0,depleted,6
21,16,8,2,0.5,2.0,0.0,0.0,depleted,6
21,17,8,2,0.5,2.5,1.0,0.0,depleted,6
21,18,8,1,1.0,3.5,0.0,0.0,depleted,6
21,19,8,0,1.0,4.5,0.0,0.0,depleted,6
21,20,8,3,0.5,5.0,0.0,0.0,depleted,6
21,1,9,0,1.0,1.0,,,depleted,6
21,2,9,3,0.5,1.5,0.0,0.0,depleted,6
21,3,9,0,1.0,2.5,0.0,0.0,depleted,6
21,4,9,3,0.5,3.0,0.0,0.0,depleted,6
21,5,9,1,1.0,4.0,0.0,0.0,depleted,6
21,6,9,3,0.5,4.5,0.0,0.0,depleted,6
21,7,9,0,1.0,5.5,0.0,0.0,depleted,6
21,8,9,0,-2.5,3.0,1.0,0.0,depleted,6
21,9,9,2,0.5,3.5,0.0,1.0,depleted,6
21,10,9,2,-2.5,1.0,1.0,0.0,depleted,6
21,11,9,1,1.0,2.0,0.0,1.0,depleted,6
21,12,9,3,0.5,2.5,0.0,0.0,depleted,6
21,13,9,1,-2.5,0.0,0.0,0.0,depleted,6
21,14,9,3,0.5,0.5,0.0,1.0,depleted,6
21,15,9,0,1.0,1.5,0.0,0.0,depleted,6
21,16,9,1,1.0,2.5,0.0,0.0,depleted,6
21,17,9,3,-2.5,0.0,0.0,0.0,depleted,6
21,18,9,1,1.0,1.0,0.0,1.0,depleted,6
21,19,9,2,0.5,1.5,0.0,0.0,depleted,6
21,20,9,2,0.5,2.0,1.0,0.0,depleted,6
21,1,10,1,1.0,1.0,,,depleted,6
21,2,10,0,1.0,2.0,0.0,0.0,depleted,6
21,3,10,3,0.5,2.5,0.0,0.0,depleted,6
21,4,10,3,0.5,3.0,1.0,0.0,depleted,6
21,5,10,1,1.0,4.0,0.0,0.0,depleted,6
21,6,10,3,0.5,4.5,0.0,0.0,depleted,6
21,7,10,0,1.0,5.5,0.0,0.0,depleted,6
21,8,10,1,-2.5,3.0,0.0,0.0,depleted,6
21,9,10,2,0.5,3.5,0.0,1.0,depleted,6
21,10,10,3,0.5,4.0,0.0,0.0,depleted,6
21,11,10,2,-2.5,1.5,0.0,0.0,depleted,6
21,12,10,0,1.0,2.5,0.0,1.0,depleted,6
21,13,10,1,1.0,3.5,0.0,0.0,depleted,6
21,14,10,0,-2.5,1.0,0.0,0.0,depleted,6
21,15,10,3,0.5,1.5,0.0,1.0,depleted,6
21,16,10,2,0.5,2.0,0.0,0.0,depleted,6
21,17,10,3,-2.5,-0.5,0.0,0.0,depleted,6
21,18,10,3,0.5,0.0,0.0,0.0,depleted,6
21,19,10,0,1.0,1.0,0.0,0.0,depleted,6
21,20,10,0,-2.5,-1.5,1.0,0.0,depleted,6
22,1,1,1,1.0,1.0,,,depleted,6
22,2,1,2,0.5,1.5,0.0,0.0,depleted,6
22,3,1,2,-2.5,-1.0,1.0,0.0,depleted,6
22,4,1,1,1.0,0.0,0.0,1.0,depleted,6
22,5,1,3,0.5,0.5,0.0,0.0,depleted,6
22,6,1,1,-2.5,-2.0,0.0,0.0,depleted,6
22,7,1,2,0.5,-1.5,0.0,1.0,depleted,6
22,8,1,1,1.0,-0.5,0.0,0.0,depleted,6
22,9,1,1,1.0,0.5,1.0,0.0,depleted,6
22,10,1,3,0.5,1.0,0.0,0.0,depleted,6
22,11,1,0,1.0,2.0,0.0,0.0,depleted,6
22,12,1,2,0.5,2.5,0.0,0.0,depleted,6
22,13,1,1,1.0,3.5,0.0,0.0,depleted,6
22,14,1,2,0.5,4.0,0.0,0.0,depleted,6
22,15,1,3,0.5,4.5,0.0,0.0,depleted,6
22,16,1,1,1.0,5.5,0.0,0.0,depleted,6
22,17,1,2,-2.5,3.0,0.0,0.0,depleted,6
22,18,1,2,0.5,3.5,0.0,0.0,depleted,6
22,19,1,1,1.0,4.5,0.0,0.0,depleted,6
22,20,1,0,1.0,5.5,0.0,0.0,depleted,6
22,1,2,2,0.5,0.5,,,depleted,6
22,2,2,0,1.0,1.5,0.0,0.0,depleted,6
22,3,2,3,0.5,2.0,0.0,0.0,depleted,6
22,4,2,3,0.5,2.5,1.0,0.0,depleted,6
22,5,2,3,0.5,3.0,1.0,0.0,depleted,6
22,6,2,0,1.0,4.0,0.0,0.0,depleted,6
22,7,2,3,0.5,4.5,0.0,0.0,depleted,6
22,8,2,3,0.5,5.0,1.0,0.0,depleted,6
22,9,2,2,-2.5,2.5,0.0,0.0,depleted,6
22,10,2,3,-2.5,0.0,0.0,1.0,depleted,6
22,11,2,3,0.5,0.5,0.0,0.0,depleted,6
22,12,2,3,0.5,1.0,1.0,0.0,depleted,6
22,13,2,0,1.0,2.0,0.0,0.0,depleted,6
22,14,2,0,-2.5,-0.5,1.0,0.0,depleted,6
22,15,2,1,1.0,0.5,0.0,1.0,depleted,6
22,16,2,0,1.0,1.5,0.0,0.0,depleted,6
22,17,2,2,0.5,2.0,0.0,0.0,depleted,6
22,18,2,3,0.5,2.5,0.0,0.0,depleted,6
22,19,2,2,0.5,3.0,0.0,0.0,depleted,6
22,20,2,1,1.0,4.0,0.0,0.0,depleted,6
22,1,3,2,0.5,0.5,,,depleted,6
22,2,3,2,-2.5,-2.0,1.0,0.0,depleted,6
22,3,3,3,0.5,-1.5,0.0,1.0,depleted,6
22,4,3,0,1.0,-0.5,0.0,0.0,depleted,6
22,5,3,3,0.5,0.0,0.0,0.0,depleted,6
22,6,3,0,1.0,1.0,0.0,0.0,depleted,6
22,7,3,2,0.5,1.5,0.0,0.0,depleted,6
22,8,3,1,1.0,2.5,0.0,0.0,depleted,6
22,9,3,3,0.5,3.0,0.0,0.0,depleted,6
22,10,3,3,0.5,3.5,1.0,0.0,depleted,6
22,11,3,0,1.0,4.5,0.0,0.0,depleted,6
22,12,3,2,0.5,5.0,0.0,0.0,depleted,6
22,13,3,0,-2.5,2.5,0.0,0.0,depleted,6
22,14,3,0,1.0,3.5,0.0,0.0,depleted,6
22,15,3,1,1.0,4.5,0.0,0.0,depleted,6
22,16,3,3,0.5,5.0,0.0,0.0,depleted,6
22,17,3,0,-2.5,2.5,0.0,0.0,depleted,6
22,18,3,0,1.0,3.5,0.0,0.0,depleted,6
22,19,3,3,-2.5,1.0,0.0,0.0,depleted,6
22,20,3,1,-2.5,-1.5,0.0,1.0,depleted,6
22,1,4,0,1.0,1.0,,,depleted,6
22,2,4,2,0.5,1.5,0.0,0.0,depleted,6
22,3,4,1,1.0,2.5,0.0,0.0,depleted,6
22,4,4,1,1.0,3.5,1.0,0.0,depleted,6
22,5,4,1,-2.5,1.0,1.0,0.0,depleted,6
22,6,4,1,1.0,2.0,0.0,0.0,depleted,6
22,7,4,3,0.5,2.5,0.0,0.0,depleted,6
22,8,4,3,0.5,3.0,1.0,0.0,depleted,6
22,9,4,1,1.0,4.0,0.0,0.0,depleted,6
22,10,4,1,1.0,5.0,1.0,0.0,depleted,6
22,11,4,2,-2.5,2.5,0.0,0.0,depleted,6
22,12,4,2,0.5,3.0,0.0,0.0,depleted,6
22,13,4,2,0.5,3.5,1.0,0.0,depleted,6
22,14,4,3,0.5,4.0,0.0,0.0,depleted,6
22,15,4,0,1.0,5.0,0.0,0.0,depleted,6
22,16,4,1,1.0,6.0,0.0,0.0,depleted,6
22,17,4,3,0.5,6.5,0.0,0.0,depleted,6
22,18,4,3,0.5,7.0,1.0,0.0,depleted,6
22,19,4,1,1.0,8.0,0.0,0.0,depleted,6
22,20,4,1,-2.5,5.5,1.0,0.0,depleted,6
22,1,5,3,0.5,0.5,,,depleted,6
22,2,5,1,1.0,1.5,0.0,0.0,depleted,6
22,3,5,1,1.0,2.5,1.0,0.0,depleted,6
22,4,5,3,0.5,3.0,0.0,0.0,depleted,6
22,5,5,1,-2.5,0.5,0.0,0.0,depleted,6
22,6,5,0,1.0,1.5,0.0,1.0,depleted,6
22,7,5,2,0.5,2.0,0.0,0.0,depleted,6
22,8,5,3,0.5,2.5,0.0,0.0,depleted,6
22,9,5,3,0.5,3.0,1.0,0.0,depleted,6
22,10,5,3,0.5,3.5,1.0,0.0,depleted,6
22,11,5,3,-2.5,1.0,1.0,0.0,depleted,6
22,12,5,3,0.5,1.5,0.0,0.0,depleted,6
22,13,5,1,1.0,2.5,0.0,0.0,depleted,6
22,14,5,0,1.0,3.5,0.0,0.0,depleted,6
22,15,5,2,-2.5,1.0,0.0,0.0,depleted,6
22,16,5,0,1.0,2.0,0.0,1.0,depleted,6
22,17,5,2,0.5,2.5,0.0,0.0,depleted,6
22,18,5,3,0.5,3.0,0.0,0.0,depleted,6
22,19,5,1,1.0,4.0,0.0,0.0,depleted,6
22,20,5,1,1.0,5.0,1.0,0.0,depleted,6
22,1,6,2,0.5,0.5,,,depleted,6
22,2,6,0,1.0,1.5,0.0,0.0,depleted,6
22,3,6,3,0.5,2.0,0.0,0.0,depleted,6
22,4,6,2,-2.5,-0.5,0.0,0.0,depleted,6
22,5,6,0,1.0,0.5,0.0,1.0,depleted,6
22,6,6,3,0.5,1.0,0.0,0.0,depleted,6
22,7,6,3,0.5,1.5,1.0,0.0,depleted,6
22,8,6,3,0.5,2.0,1.0,0.0,depleted,6
22,9,6,1,1.0,3.0,0.0,0.0,depleted,6
22,10,6,0,1.0,4.0,0.0,0.0,depleted,6
22,11,6,1,1.0,5.0,0.0,0.0,depleted,6
22,12,6,1,-2.5,2.5,1.0,0.0,depleted,6
22,13,6,3,0.5,3.0,0.0,1.0,depleted,6
22,14,6,3,-2.5,0.5,1.0,0.0,depleted,6
22,15,6,1,1.0,1.5,0.0,1.0,depleted,6
22,16,6,0,-2.5,-1.0,0.0,0.0,depleted,6
22,17,6,0,1.0,0.0,0.0,0.0,depleted,6
22,18,6,1,1.0,1.0,0.0,0.0,depleted,6
22,19,6,2,0.5,1.5,0.0,0.0,depleted,6
22,20,6,1,1.0,2.5,0.0,0.0,depleted,6
22,1,7,0,1.0,1.0,,,depleted,6
22,2,7,1,1.0,2.0,0.0,0.0,depleted,6
22,3,7,0,1.0,3.0,0.0,0.0,depleted,6
22,4,7,2,0.5,3.5,0.0,0.0,depleted,6
22,5,7,0,1.0,4.5,0.0,0.0,depleted,6
22,6,7,3,0.5,5.0,0.0,0.0,depleted,6
22,7,7,2,-2.5,2.5,0.0,0.0,depleted,6
22,8,7,2,0.5,3.0,0.0,0.0,depleted,6
22,9,7,3,0.5,3.5,0.0,0.0,depleted,6
22,10,7,2,0.5,4.0,0.0,0.0,depleted,6
22,11,7,1,1.0,5.0,0.0,0.0,depleted,6
22,12,7,2,0.5,5.5,0.0,0.0,depleted,6
22,13,7,0,-2.5,3.0,0.0,0.0,depleted,6
22,14,7,0,1.0,4.0,0.0,0.0,depleted,6
22,15,7,1,-2.5,1.5,0.0,0.0,depleted,6
22,16,7,1,1.0,2.5,0.0,0.0,depleted,6
22,17,7,2,-2.5,0.0,0.0,0.0,depleted,6
22,18,7,3,0.5,0.5,0.0,1.0,depleted,6
22,19,7,0,-2.5,-2.0,0.0,0.0,depleted,6
22,20,7,3,0.5,-1.5,0.0,1.0,depleted,6
22,1,8,0,1.0,1.0,,,depleted,6
22,2,8,3,0.5,1.5,0.0,0.0,depleted,6
22,3,8,3,0.5,2.0,1.0,0.0,depleted,6
22,4,8,2,0.5,2.5,0.0,0.0,depleted,6
22,5,8,1,1.0,3.5,0.0,0.0,depleted,6
22,6,8,3,0.5,4.0,0.0,0.0,depleted,6
22,7,8,0,1.0,5.0,0.0,0.0,depleted,6
22,8,8,2,-2.5,2.5,0.0,0.0,depleted,6
22,9,8,3,0.5,3.0,0.0,1.0,depleted,6
22,10,8,1,1.0,4.0,0.0,0.0,depleted,6
22,11,8,1,-2.5,1.5,1.0,0.0,depleted,6
22,12,8,2,0.5,2.0,0.0,1.0,depleted,6
22,13,8,0,1.0,3.0,0.0,0.0,depleted,6
22,14,8,0,-2.5,0.5,1.0,0.0,depleted,6
22,15,8,1,1.0,1.5,0.0,1.0,depleted,6
22,16,8,2,0.5,2.0,0.0,0.0,depleted,6
22,17,8,2,0.5,2.5,1.0,0.0,depleted,6
22,18,8,1,1.0,3.5,0.0,0.0,depleted,6
22,19,8,0,1.0,4.5,0.0,0.0,depleted,6
22,20,8,3,0.5,5.0,0.0,0.0,depleted,6
22,1,9,0,1.0,1.0,,,depleted,6
22,2,9,3,0.5,1.5,0.0,0.0,depleted,6
22,3,9,0,1.0,2.5,0.0,0.0,depleted,6
22,4,9,3,0.5,3.0,0.0,0.0,depleted,6
22,5,9,1,1.0,4.0,0.0,0.0,depleted,6
22,6,9,3,0.5,4.5,0.0,0.0,depleted,6
22,7,9,0,1.0,5.5,0.0,0.0,depleted,6
22,8,9,0,-2.5,3.0,1.0,0.0,depleted,6
22,9,9,2,0.5,3.5,0.0,1.0,depleted,6
22,10,9,2,-2.5,1.0,1.0,0.0,depleted,6
22,11,9,1,1.0,2.0,0.0,1.0,depleted,6
22,12,9,3,0.5,2.5,0.0,0.0,depleted,6
22,13,9,1,-2.5,0.0,0.0,0.0,depleted,6
22,14,9,3,0.5,0.5,0.0,1.0,depleted,6
22,15,9,0,1.0,1.5,0.0,0.0,depleted,6
22,16,9,1,1.0,2.5,0.0,0.0,depleted,6
22,17,9,3,-2.5,0.0,0.0,0.0,depleted,6
22,18,9,1,1.0,1.0,0.0,1.0,depleted,6
22,19,9,2,0.5,1.5,0.0,0.0,depleted,6
22,20,9,2,0.5,2.0,1.0,0.0,depleted,6
22,1,10,1,1.0,1.0,,,depleted,6
22,2,10,0,1.0,2.0,0.0,0.0,depleted,6
22,3,10,3,0.5,2.5,0.0,0.0,depleted,6
22,4,10,3,0.5,3.0,1.0,0.0,depleted,6
22,5,10,1,1.0,4.0,0.0,0.0,depleted,6
22,6,10,3,0.5,4.5,0.0,0.0,depleted,6
22,7,10,0,1.0,5.5,0.0,0.0,depleted,6
22,8,10,1,-2.5,3.0,0.0,0.0,depleted,6
22,9,10,2,0.5,3.5,0.0,1.0,depleted,6
22,10,10,3,0.5,4.0,0.0,0.0,depleted,6
22,11,10,2,-2.5,1.5,0.0,0.0,depleted,6
22,12,10,0,1.0,2.5,0.0,1.0,depleted,6
22,13,10,1,1.0,3.5,0.0,0.0,depleted,6
22,14,10,0,-2.5,1.0,0.0,0.0,depleted,6
22,15,10,3,0.5,1.5,0.0,1.0,depleted,6
22,16,10,2,0.5,2.0,0.0,0.0,depleted,6
22,17,10,3,-2.5,-0.5,0.0,0.0,depleted,6
